Obs_ID,Date,Year,Month,Month_Name,Day_of_Week,Ticker,Company,Sector,Market_Cap_Category,Open,High,Low,Close,Volume,VWAP,Price_Range,Daily_Return_Pct,Beta,RSI,MA_20,MA_50,BB_Signal,PE_Ratio,Market_Cap_Billions,Dividend_Yield,Market_Regime,Trading_Signal,Price_Up
111,2021-01-19,2021,01,January,Tuesday,AAPL,Apple Inc.,Technology,Large Cap,148.54,148.85,146.95,147.05,3595591,147.62,1.9,-1.0062,1.3,38.54,142.3,149.68,Above,14.56,1052.9,0.0748,Bull,Sell,0
112,2021-01-19,2021,01,January,Tuesday,MSFT,Microsoft Corp.,Technology,Large Cap,279.14,279.59,273.4,273.85,7701487,275.74,6.19,-1.8962,1.3,43.01,276.96,281.49,Below,28.29,2023.9,0.8056,Bull,Strong Sell,0
113,2021-01-19,2021,01,January,Tuesday,GOOGL,Alphabet Inc.,Technology,Large Cap,2860.45,2890.17,2840.19,2882.55,6883686,2873.41,49.98,0.7728,1.3,46.87,2834.4,2878.98,Above,11.64,20496.57,0.7602,Bull,Buy,1
114,2021-01-19,2021,01,January,Tuesday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3283.08,3290.08,3225.6,3243.13,4777794,3256.27,64.48,-1.2167,1.2,47.39,3257.25,3381.35,Below,35.37,21679.4,0.8954,Bull,Sell,0
115,2021-01-19,2021,01,January,Tuesday,JPM,JPMorgan Chase,Financials,Large Cap,145.4,145.41,143.76,143.77,7349790,144.15,1.65,-1.1199,1.1,48.9,144.9,146.69,Below,23.32,1366.55,0.9308,Bull,Sell,0
116,2021-01-19,2021,01,January,Tuesday,BAC,Bank of America,Financials,Large Cap,40.86,41.07,40.63,41.01,5814130,40.91,0.44,0.3604,1.1,49.3,40.56,40.76,Above,13.46,432.08,0.5974,Bull,Buy,1
117,2021-01-19,2021,01,January,Tuesday,XOM,ExxonMobil Corp.,Energy,Large Cap,84.92,85.31,83.83,84.03,6718168,84.52,1.48,-1.049,0.9,45.29,82.71,85.8,Above,31.37,631.04,0.4875,Bull,Sell,0
118,2021-01-19,2021,01,January,Tuesday,JNJ,Johnson & Johnson,Healthcare,Large Cap,158.66,160.07,157.79,159.7,6575340,158.96,2.28,0.6571,0.7,49.56,157.01,157.15,Above,18.33,1130.68,2.0794,Bull,Buy,1
119,2021-01-19,2021,01,January,Tuesday,PFE,Pfizer Inc.,Healthcare,Mid Cap,48.85,48.97,48.57,48.78,4501501,48.78,0.4,-0.1364,0.7,52.28,50.03,49.88,Below,36.05,464.8,2.3458,Bull,Hold,0
120,2021-01-19,2021,01,January,Tuesday,WMT,Walmart Inc.,Consumer Staples,Large Cap,145.09,145.6,142.32,142.44,6010240,143.38,3.28,-1.8281,0.6,42.39,143.33,145.43,Below,13.02,1186.12,1.0515,Bull,Strong Sell,0
121,2021-01-20,2021,01,January,Wednesday,AAPL,Apple Inc.,Technology,Large Cap,147.05,147.24,146.17,146.56,3974649,146.7,1.07,-0.3338,1.3,48.95,144.16,143.48,Above,23.54,1261.55,0.1851,Bull,Sell,0
122,2021-01-20,2021,01,January,Wednesday,MSFT,Microsoft Corp.,Technology,Large Cap,273.85,274.75,270.18,273.16,3679505,272.48,4.57,-0.2536,1.3,50.21,269.46,278.81,Above,39.41,2026.46,0.5518,Bull,Hold,0
123,2021-01-20,2021,01,January,Wednesday,GOOGL,Alphabet Inc.,Technology,Large Cap,2882.55,2882.55,2834.55,2850.88,7037996,2853.41,48.0,-1.0985,1.3,54.43,2900.57,2885.54,Below,19.73,23088.03,0.2614,Bull,Sell,0
124,2021-01-20,2021,01,January,Wednesday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3243.13,3247.24,3207.07,3236.0,6529734,3230.72,40.17,-0.2198,1.2,54.73,3229.39,3251.25,Above,33.92,27770.37,0.5864,Bull,Hold,0
125,2021-01-20,2021,01,January,Wednesday,JPM,JPMorgan Chase,Financials,Large Cap,143.77,146.94,143.67,146.84,9226570,145.7,3.27,2.1386,1.1,51.21,143.69,148.8,Above,30.01,1338.04,0.4172,Bull,Strong Buy,1
126,2021-01-20,2021,01,January,Wednesday,BAC,Bank of America,Financials,Large Cap,41.01,41.33,40.99,41.13,5191929,41.18,0.34,0.2834,1.1,52.69,41.53,40.01,Below,23.6,254.24,2.005,Bull,Hold,1
127,2021-01-20,2021,01,January,Wednesday,XOM,ExxonMobil Corp.,Energy,Large Cap,84.03,84.06,83.92,84.02,2668970,84.07,0.14,-0.0141,0.9,47.62,84.18,86.36,Below,18.95,823.05,1.5993,Bull,Hold,0
128,2021-01-20,2021,01,January,Wednesday,JNJ,Johnson & Johnson,Healthcare,Large Cap,159.7,160.06,158.38,159.17,6087722,159.21,1.68,-0.3337,0.7,54.18,158.65,157.72,Above,27.96,1259.19,0.5608,Bull,Sell,0
129,2021-01-20,2021,01,January,Wednesday,PFE,Pfizer Inc.,Healthcare,Mid Cap,48.78,49.03,48.51,48.53,3886510,48.72,0.52,-0.5203,0.7,39.17,46.99,48.52,Above,26.45,404.28,0.7858,Bull,Sell,0
130,2021-01-20,2021,01,January,Wednesday,WMT,Walmart Inc.,Consumer Staples,Large Cap,142.44,143.24,141.7,141.82,2688531,142.23,1.54,-0.4327,0.6,50.01,138.08,139.97,Above,31.31,1464.07,0.2968,Bull,Sell,0
131,2021-01-21,2021,01,January,Thursday,AAPL,Apple Inc.,Technology,Large Cap,146.56,147.35,144.61,145.54,6419468,145.72,2.74,-0.6951,1.3,49.01,146.94,146.2,Below,42.98,1296.57,0,Bull,Sell,0
132,2021-01-21,2021,01,January,Thursday,MSFT,Microsoft Corp.,Technology,Large Cap,273.16,274.24,272.94,273.43,5070083,273.36,1.3,0.0994,1.3,44.87,279.02,277.51,Below,19.63,2466.19,0.7026,Bull,Hold,1
133,2021-01-21,2021,01,January,Thursday,GOOGL,Alphabet Inc.,Technology,Large Cap,2850.88,2903.21,2841.99,2891.01,4663819,2882.06,61.22,1.4077,1.3,53.26,2792.49,2893.57,Above,10.73,22186.41,0.4825,Bull,Buy,1
134,2021-01-21,2021,01,January,Thursday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3236.0,3255.25,3220.9,3235.34,3740712,3236.36,34.35,-0.0204,1.2,56.38,3269.75,3197.15,Below,35.19,19243.5,0.7055,Bull,Hold,0
135,2021-01-21,2021,01,January,Thursday,JPM,JPMorgan Chase,Financials,Large Cap,146.84,147.19,146.46,147.05,4037619,147.02,0.73,0.1431,1.1,50.38,152.37,145.93,Below,35.15,1319.13,0.5607,Bull,Hold,1
136,2021-01-21,2021,01,January,Thursday,BAC,Bank of America,Financials,Large Cap,41.13,41.9,40.76,41.72,7180062,41.5,1.14,1.4333,1.1,54.56,41.56,43.37,Above,30.69,292.72,2.0852,Bull,Buy,1
137,2021-01-21,2021,01,January,Thursday,XOM,ExxonMobil Corp.,Energy,Large Cap,84.02,84.21,82.99,83.34,1837129,83.42,1.22,-0.8068,0.9,53.69,81.97,82.19,Above,15.71,774.93,1.501,Bull,Sell,0
138,2021-01-21,2021,01,January,Thursday,JNJ,Johnson & Johnson,Healthcare,Large Cap,159.17,160.19,158.42,160.12,3750366,159.71,1.77,0.597,0.7,51.5,161.98,147.46,Below,33.88,1162.32,3.2383,Bull,Buy,1
139,2021-01-21,2021,01,January,Thursday,PFE,Pfizer Inc.,Healthcare,Mid Cap,48.53,48.54,48.28,48.41,3776352,48.45,0.26,-0.2443,0.7,46.04,49.35,49.37,Below,28.97,334.69,1.3315,Bull,Hold,0
140,2021-01-21,2021,01,January,Thursday,WMT,Walmart Inc.,Consumer Staples,Large Cap,141.82,143.56,141.51,142.4,6669991,142.31,2.05,0.4103,0.6,57.63,141.06,143.55,Above,15.82,1242.66,1.8702,Bull,Buy,1
141,2021-01-22,2021,01,January,Friday,AAPL,Apple Inc.,Technology,Large Cap,145.54,149.35,145.42,148.6,3825078,147.99,3.93,2.1018,1.3,49.78,147.62,151.34,Above,28.55,1543.89,0.4988,Bull,Strong Buy,1
142,2021-01-22,2021,01,January,Friday,MSFT,Microsoft Corp.,Technology,Large Cap,273.43,273.73,272.0,272.19,4677785,273.03,1.73,-0.4553,1.3,47.4,266.33,275.37,Above,15.82,2871.56,0.581,Bull,Sell,0
143,2021-01-22,2021,01,January,Friday,GOOGL,Alphabet Inc.,Technology,Large Cap,2891.01,2903.49,2857.47,2884.81,2036662,2884.53,46.02,-0.2144,1.3,51.78,2892.41,2909.57,Below,28.94,20079.7,0.9233,Bull,Hold,0
144,2021-01-22,2021,01,January,Friday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3235.34,3260.69,3207.74,3227.46,3299195,3231.95,52.95,-0.2434,1.2,56.37,3203.69,3214.36,Above,21.78,31471.64,0.3177,Bull,Hold,0
145,2021-01-22,2021,01,January,Friday,JPM,JPMorgan Chase,Financials,Large Cap,147.05,148.56,146.93,148.24,3999249,147.71,1.63,0.8078,1.1,44.83,145.62,141.86,Above,19.18,1252.68,1.5433,Bull,Buy,1
146,2021-01-22,2021,01,January,Friday,BAC,Bank of America,Financials,Large Cap,41.72,41.94,41.55,41.77,2953647,41.7,0.39,0.1216,1.1,53.94,40.89,41.79,Above,20.06,486.28,0.0625,Bull,Hold,1
147,2021-01-22,2021,01,January,Friday,XOM,ExxonMobil Corp.,Energy,Large Cap,83.34,84.14,83.08,84.03,5927071,83.76,1.06,0.83,0.9,47.15,84.57,84.85,Below,35.48,595.36,2.6764,Bull,Buy,1
148,2021-01-22,2021,01,January,Friday,JNJ,Johnson & Johnson,Healthcare,Large Cap,160.12,161.96,159.78,160.69,5050258,160.67,2.18,0.354,0.7,55.73,159.55,164.78,Above,24.34,1466.37,2.0436,Bull,Buy,1
149,2021-01-22,2021,01,January,Friday,PFE,Pfizer Inc.,Healthcare,Mid Cap,48.41,49.05,48.23,48.85,5494004,48.81,0.82,0.9167,0.7,55.14,49.4,47.92,Below,21.75,397.89,0.5636,Bull,Buy,1
150,2021-01-22,2021,01,January,Friday,WMT,Walmart Inc.,Consumer Staples,Large Cap,142.4,142.46,141.59,141.63,5588387,142.05,0.87,-0.5379,0.6,46.38,143.08,141.12,Below,23.45,1187.65,0,Bull,Sell,0
151,2021-01-25,2021,01,January,Monday,AAPL,Apple Inc.,Technology,Large Cap,148.6,149.15,146.88,148.0,4511855,147.73,2.27,-0.4064,1.3,53.13,147.47,141.78,Above,19.61,1351.6,0.3215,Bull,Sell,0
152,2021-01-25,2021,01,January,Monday,MSFT,Microsoft Corp.,Technology,Large Cap,272.19,272.59,271.76,271.9,2476436,272.07,0.83,-0.1065,1.3,46.89,283.95,270.45,Below,21.36,2578.35,0.4532,Bull,Hold,0
153,2021-01-25,2021,01,January,Monday,GOOGL,Alphabet Inc.,Technology,Large Cap,2884.81,2904.81,2866.86,2894.69,4197517,2889.87,37.95,0.3426,1.3,56.69,2881.47,2894.68,Above,29.69,26121.75,0.173,Bull,Buy,1
154,2021-01-25,2021,01,January,Monday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3227.46,3248.49,3217.84,3236.25,4137048,3238.13,30.65,0.2722,1.2,58.8,3362.73,3231.67,Below,18.27,21183.77,0.9822,Bull,Hold,1
155,2021-01-25,2021,01,January,Monday,JPM,JPMorgan Chase,Financials,Large Cap,148.24,148.43,146.16,146.49,8526604,146.88,2.27,-1.1824,1.1,51.96,149.38,145.88,Below,28.72,833.81,1.4294,Bull,Sell,0
156,2021-01-25,2021,01,January,Monday,BAC,Bank of America,Financials,Large Cap,41.77,42.2,41.67,41.74,5571936,41.8,0.53,-0.0708,1.1,42.73,41.27,41.19,Above,22.55,273.93,0.6937,Bull,Hold,0
157,2021-01-25,2021,01,January,Monday,XOM,ExxonMobil Corp.,Energy,Large Cap,84.03,84.48,83.99,84.32,4817166,84.3,0.49,0.3473,0.9,50.27,85.41,84.54,Below,32.11,832.29,0.3316,Bull,Buy,1
158,2021-01-25,2021,01,January,Monday,JNJ,Johnson & Johnson,Healthcare,Large Cap,160.69,163.21,160.06,162.05,5370330,161.72,3.15,0.8443,0.7,54.74,163.31,159.34,Below,35.5,1088.16,1.3893,Bull,Buy,1
159,2021-01-25,2021,01,January,Monday,PFE,Pfizer Inc.,Healthcare,Mid Cap,48.85,49.69,48.75,49.3,6747379,49.26,0.94,0.9297,0.7,44.88,48.59,47.82,Above,20.97,363.58,1.5224,Bull,Buy,1
160,2021-01-25,2021,01,January,Monday,WMT,Walmart Inc.,Consumer Staples,Large Cap,141.63,143.47,140.13,143.23,5160057,142.39,3.34,1.1332,0.6,55.47,146.47,141.87,Below,31.76,1495.84,0.9233,Bull,Buy,1
161,2021-01-26,2021,01,January,Tuesday,AAPL,Apple Inc.,Technology,Large Cap,148.0,148.92,147.48,148.66,8092553,148.32,1.44,0.4432,1.3,60.0,147.53,147.89,Above,31.38,1143.34,0.2303,Bull,Buy,1
162,2021-01-26,2021,01,January,Tuesday,MSFT,Microsoft Corp.,Technology,Large Cap,271.9,272.2,269.59,270.31,5432393,270.09,2.61,-0.5851,1.3,45.45,269.58,266.85,Above,17.05,1804.25,0.5212,Bull,Sell,0
163,2021-01-26,2021,01,January,Tuesday,GOOGL,Alphabet Inc.,Technology,Large Cap,2894.69,2947.82,2891.49,2931.42,7285881,2924.55,56.33,1.2687,1.3,53.34,2911.6,2932.39,Above,24.19,13837.2,0.2853,Bull,Buy,1
164,2021-01-26,2021,01,January,Tuesday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3236.25,3252.96,3173.36,3183.84,4435940,3205.97,79.6,-1.6196,1.2,57.38,3154.08,3287.26,Above,27.9,24340.3,0.1682,Bull,Strong Sell,0
165,2021-01-26,2021,01,January,Tuesday,JPM,JPMorgan Chase,Financials,Large Cap,146.49,146.72,144.48,145.83,6056726,145.63,2.24,-0.4504,1.1,50.95,144.91,156.76,Above,11.74,962.54,2.0642,Bull,Sell,0
166,2021-01-26,2021,01,January,Tuesday,BAC,Bank of America,Financials,Large Cap,41.74,42.74,41.43,42.57,4348512,42.3,1.31,1.9977,1.1,56.37,43.99,44.47,Below,19.82,528.02,0.6007,Bull,Strong Buy,1
167,2021-01-26,2021,01,January,Tuesday,XOM,ExxonMobil Corp.,Energy,Large Cap,84.32,84.93,83.86,84.11,4138870,84.31,1.07,-0.2499,0.9,51.51,84.6,82.54,Below,26.58,753.3,2.7032,Bull,Hold,0
168,2021-01-26,2021,01,January,Tuesday,JNJ,Johnson & Johnson,Healthcare,Large Cap,162.05,163.32,162.03,162.51,4185571,162.83,1.29,0.2862,0.7,42.48,163.87,158.18,Below,35.18,1488.06,1.6755,Bull,Hold,1
169,2021-01-26,2021,01,January,Tuesday,PFE,Pfizer Inc.,Healthcare,Mid Cap,49.3,49.58,49.17,49.51,5139675,49.46,0.41,0.4347,0.7,51.6,47.67,48.87,Above,37.14,503.95,1.5836,Bull,Buy,1
170,2021-01-26,2021,01,January,Tuesday,WMT,Walmart Inc.,Consumer Staples,Large Cap,143.23,143.42,142.73,143.09,5925377,142.94,0.69,-0.0968,0.6,53.02,145.74,139.67,Below,23.51,1244.22,2.0782,Bull,Hold,0
171,2021-01-27,2021,01,January,Wednesday,AAPL,Apple Inc.,Technology,Large Cap,148.66,148.94,147.4,147.63,6035410,147.99,1.54,-0.6941,1.3,41.1,145.22,149.98,Above,15.23,1231.17,0.3918,Bull,Sell,0
172,2021-01-27,2021,01,January,Wednesday,MSFT,Microsoft Corp.,Technology,Large Cap,270.31,270.34,266.47,268.27,5843916,268.28,3.87,-0.7559,1.3,40.37,270.33,275.89,Below,29.86,2615.35,0.643,Bull,Sell,0
173,2021-01-27,2021,01,January,Wednesday,GOOGL,Alphabet Inc.,Technology,Large Cap,2931.42,2931.95,2885.93,2892.0,6899340,2901.86,46.02,-1.3448,1.3,45.65,2907.87,2983.91,Below,33.04,25939.73,0.6189,Bull,Sell,0
174,2021-01-27,2021,01,January,Wednesday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3183.84,3197.86,3147.91,3149.07,7279000,3166.2,49.95,-1.092,1.2,49.53,3078.14,3034.0,Above,33.96,25028.94,0.1059,Bull,Sell,0
175,2021-01-27,2021,01,January,Wednesday,JPM,JPMorgan Chase,Financials,Large Cap,145.83,146.75,144.11,146.6,7239009,145.87,2.64,0.5295,1.1,50.83,147.11,146.22,Below,13.49,1376.76,1.7199,Bull,Buy,1
176,2021-01-27,2021,01,January,Wednesday,BAC,Bank of America,Financials,Large Cap,42.57,42.68,41.35,41.49,8105675,41.84,1.33,-2.5255,1.1,49.86,40.5,40.37,Above,33.54,291.14,0.6531,Bull,Strong Sell,0
177,2021-01-27,2021,01,January,Wednesday,XOM,ExxonMobil Corp.,Energy,Large Cap,84.11,84.37,83.41,83.59,7088231,83.66,0.96,-0.6155,0.9,46.7,83.61,83.76,Below,31.67,683.75,1.0362,Bull,Sell,0
178,2021-01-27,2021,01,January,Wednesday,JNJ,Johnson & Johnson,Healthcare,Large Cap,162.51,163.7,160.53,160.77,5558232,161.82,3.17,-1.0686,0.7,44.91,166.37,160.46,Below,21.13,1377.94,0.7236,Bull,Sell,0
179,2021-01-27,2021,01,January,Wednesday,PFE,Pfizer Inc.,Healthcare,Mid Cap,49.51,49.94,49.38,49.53,5120855,49.63,0.56,0.0409,0.7,50.9,48.58,48.42,Above,37.53,432.99,1.0222,Bull,Hold,1
180,2021-01-27,2021,01,January,Wednesday,WMT,Walmart Inc.,Consumer Staples,Large Cap,143.09,143.66,141.97,143.43,6824375,143.08,1.69,0.2383,0.6,48.47,147.27,143.07,Below,18.04,884.91,0.8101,Bull,Hold,1
181,2021-01-28,2021,01,January,Thursday,AAPL,Apple Inc.,Technology,Large Cap,147.63,148.82,146.95,148.28,5457966,148.14,1.87,0.437,1.3,62.61,150.3,154.22,Below,12.91,1021.25,0.2747,Bull,Buy,1
182,2021-01-28,2021,01,January,Thursday,MSFT,Microsoft Corp.,Technology,Large Cap,268.27,268.35,260.22,261.68,5227266,263.47,8.13,-2.4547,1.3,38.37,259.75,263.55,Above,15.43,2554.27,0,Bull,Strong Sell,0
183,2021-01-28,2021,01,January,Thursday,GOOGL,Alphabet Inc.,Technology,Large Cap,2892.0,2899.56,2874.77,2893.87,6182505,2883.38,24.79,0.0647,1.3,38.08,2850.4,2857.54,Above,23.49,23282.25,0.7021,Bull,Hold,1
184,2021-01-28,2021,01,January,Thursday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3149.07,3171.75,3103.81,3106.95,5054889,3127.18,67.94,-1.3376,1.2,42.78,3098.88,3222.41,Above,12.01,19144.11,0.6925,Bull,Sell,0
185,2021-01-28,2021,01,January,Thursday,JPM,JPMorgan Chase,Financials,Large Cap,146.6,148.39,145.86,148.27,2226593,147.55,2.53,1.1423,1.1,47.18,153.11,156.95,Below,26.81,1294.13,1.4057,Bull,Buy,1
186,2021-01-28,2021,01,January,Thursday,BAC,Bank of America,Financials,Large Cap,41.49,41.82,41.48,41.82,7593160,41.73,0.34,0.7848,1.1,63.01,40.79,41.24,Above,17.77,387.36,1.1051,Bull,Buy,1
187,2021-01-28,2021,01,January,Thursday,XOM,ExxonMobil Corp.,Energy,Large Cap,83.59,84.28,83.56,83.89,8752362,84.05,0.72,0.3634,0.9,41.7,84.35,85.62,Below,21.05,532.4,2.0296,Bull,Buy,1
188,2021-01-28,2021,01,January,Thursday,JNJ,Johnson & Johnson,Healthcare,Large Cap,160.77,161.13,160.63,160.73,8519028,160.68,0.5,-0.0262,0.7,47.44,161.97,163.67,Below,13.97,1598.62,0.3335,Bull,Hold,0
189,2021-01-28,2021,01,January,Thursday,PFE,Pfizer Inc.,Healthcare,Mid Cap,49.53,49.59,49.34,49.48,6770586,49.35,0.25,-0.1055,0.7,46.03,48.81,50.56,Above,37.4,453.4,2.6162,Bull,Hold,0
190,2021-01-28,2021,01,January,Thursday,WMT,Walmart Inc.,Consumer Staples,Large Cap,143.43,143.52,139.83,140.61,5308952,141.35,3.69,-1.9637,0.6,44.58,143.51,133.65,Below,18.31,812.59,0.189,Bull,Strong Sell,0
191,2021-01-29,2021,01,January,Friday,AAPL,Apple Inc.,Technology,Large Cap,148.28,150.72,147.58,149.79,5620478,149.22,3.14,1.0157,1.3,58.01,148.24,145.3,Above,15.8,1225.7,0.8797,Bull,Buy,1
192,2021-01-29,2021,01,January,Friday,MSFT,Microsoft Corp.,Technology,Large Cap,261.68,265.34,261.58,264.05,4755677,264.37,3.76,0.9067,1.3,61.83,264.83,258.56,Below,12.13,2271.37,0.4233,Bull,Buy,1
193,2021-01-29,2021,01,January,Friday,GOOGL,Alphabet Inc.,Technology,Large Cap,2893.87,2933.97,2888.82,2930.18,7555723,2918.57,45.15,1.2548,1.3,50.15,2896.31,2972.9,Above,16.43,26598.75,0.7143,Bull,Buy,1
194,2021-01-29,2021,01,January,Friday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3106.95,3140.33,3084.87,3130.54,3565688,3113.51,55.46,0.7593,1.2,52.41,3109.77,3058.49,Above,31.98,25651.62,0.5143,Bull,Buy,1
195,2021-01-29,2021,01,January,Friday,JPM,JPMorgan Chase,Financials,Large Cap,148.27,150.67,147.32,150.05,6786393,149.08,3.35,1.1986,1.1,49.62,152.33,152.64,Below,30.32,1241.38,2.6304,Bull,Buy,1
196,2021-01-29,2021,01,January,Friday,BAC,Bank of America,Financials,Large Cap,41.82,41.87,41.57,41.58,8507481,41.72,0.3,-0.5645,1.1,53.5,41.11,43.92,Above,28.77,269.9,3.3763,Bull,Sell,0
197,2021-01-29,2021,01,January,Friday,XOM,ExxonMobil Corp.,Energy,Large Cap,83.89,84.18,83.31,83.39,3741655,83.67,0.87,-0.6015,0.9,49.58,83.53,87.34,Below,11.93,838.03,0.8403,Bull,Sell,0
198,2021-01-29,2021,01,January,Friday,JNJ,Johnson & Johnson,Healthcare,Large Cap,160.73,164.7,159.25,163.45,5512180,162.28,5.45,1.6926,0.7,56.72,163.32,156.25,Above,30.88,1081.38,2.6536,Bull,Strong Buy,1
199,2021-01-29,2021,01,January,Friday,PFE,Pfizer Inc.,Healthcare,Mid Cap,49.48,50.17,49.47,50.11,5227334,49.89,0.7,1.2752,0.7,69.32,49.41,50.18,Above,32.93,371.99,0.9972,Bull,Buy,1
200,2021-01-29,2021,01,January,Friday,WMT,Walmart Inc.,Consumer Staples,Large Cap,140.61,141.28,139.2,139.6,6114720,139.82,2.08,-0.7184,0.6,50.36,140.2,138.42,Below,13.99,1104.93,0.8033,Bull,Sell,0
201,2021-02-01,2021,02,February,Monday,AAPL,Apple Inc.,Technology,Large Cap,149.79,150.28,149.26,150.08,4995822,149.95,1.02,0.1936,1.3,52.67,152.35,146.46,Below,22.24,1408.2,0.5461,Bull,Hold,1
202,2021-02-01,2021,02,February,Monday,MSFT,Microsoft Corp.,Technology,Large Cap,264.05,267.72,263.58,266.92,7007267,266.0,4.14,1.0861,1.3,58.04,274.34,274.2,Below,43.32,1514.14,0.3355,Bull,Buy,1
203,2021-02-01,2021,02,February,Monday,GOOGL,Alphabet Inc.,Technology,Large Cap,2930.18,2934.87,2923.38,2927.74,4484888,2931.9,11.49,-0.0833,1.3,54.67,2945.9,2853.65,Below,29.38,26383.14,0.6062,Bull,Hold,0
204,2021-02-01,2021,02,February,Monday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3130.54,3152.95,3123.67,3135.39,4518852,3139.43,29.28,0.1548,1.2,53.12,3175.49,3113.13,Below,14.48,19262.67,0.3702,Bull,Hold,1
205,2021-02-01,2021,02,February,Monday,JPM,JPMorgan Chase,Financials,Large Cap,150.05,151.71,148.96,151.23,6255896,150.62,2.75,0.7845,1.1,47.14,156.2,152.23,Below,31.62,1792.27,1.0351,Bull,Buy,1
206,2021-02-01,2021,02,February,Monday,BAC,Bank of America,Financials,Large Cap,41.58,41.83,41.27,41.49,5220568,41.53,0.56,-0.2145,1.1,54.21,41.74,40.54,Below,32.78,384.52,0.6592,Bull,Hold,0
207,2021-02-01,2021,02,February,Monday,XOM,ExxonMobil Corp.,Energy,Large Cap,83.39,83.57,82.61,82.99,6914009,83.03,0.96,-0.4805,0.9,47.17,81.7,82.17,Above,36.88,757.07,0.2061,Bull,Sell,0
208,2021-02-01,2021,02,February,Monday,JNJ,Johnson & Johnson,Healthcare,Large Cap,163.45,163.87,161.89,162.21,4485294,162.52,1.98,-0.7557,0.7,41.08,162.44,160.67,Below,34.12,1281.45,0.7279,Bull,Sell,0
209,2021-02-01,2021,02,February,Monday,PFE,Pfizer Inc.,Healthcare,Mid Cap,50.11,50.71,49.96,50.44,2607192,50.35,0.75,0.6584,0.7,45.23,51.68,48.69,Below,22.38,515.01,2.197,Bull,Buy,1
210,2021-02-01,2021,02,February,Monday,WMT,Walmart Inc.,Consumer Staples,Large Cap,139.6,140.04,138.99,139.09,4809890,139.58,1.05,-0.3667,0.6,48.13,136.27,142.52,Above,33.29,1065.4,2.1177,Bull,Sell,0
211,2021-02-02,2021,02,February,Tuesday,AAPL,Apple Inc.,Technology,Large Cap,150.08,150.13,148.06,148.74,4411430,148.84,2.07,-0.8957,1.3,48.98,149.16,143.83,Below,17.64,1189.32,0.6393,Bull,Sell,0
212,2021-02-02,2021,02,February,Tuesday,MSFT,Microsoft Corp.,Technology,Large Cap,266.92,269.76,265.55,267.4,7795289,267.99,4.21,0.1787,1.3,53.26,270.1,263.03,Below,26.51,1685.7,0.5365,Bull,Hold,1
213,2021-02-02,2021,02,February,Tuesday,GOOGL,Alphabet Inc.,Technology,Large Cap,2927.74,2934.59,2891.92,2896.03,6816694,2908.04,42.67,-1.083,1.3,44.45,2932.66,2811.07,Below,22.88,20833.12,0.7232,Bull,Sell,0
214,2021-02-02,2021,02,February,Tuesday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3135.39,3140.21,3128.8,3136.82,1487559,3132.37,11.41,0.0455,1.2,50.72,3184.46,3181.72,Below,35.49,24051.77,0.5302,Bull,Hold,1
215,2021-02-02,2021,02,February,Tuesday,JPM,JPMorgan Chase,Financials,Large Cap,151.23,151.49,150.25,150.75,4319005,150.8,1.24,-0.32,1.1,45.78,150.81,143.9,Below,28.42,1246.13,1.857,Bull,Sell,0
216,2021-02-02,2021,02,February,Tuesday,BAC,Bank of America,Financials,Large Cap,41.49,41.57,41.21,41.37,4906292,41.47,0.36,-0.2895,1.1,42.1,41.22,40.2,Above,18.71,281.94,1.1154,Bull,Hold,0
217,2021-02-02,2021,02,February,Tuesday,XOM,ExxonMobil Corp.,Energy,Large Cap,82.99,83.98,82.79,83.6,3048519,83.42,1.19,0.7393,0.9,58.82,84.18,84.17,Below,30.04,741.03,2.0024,Bull,Buy,1
218,2021-02-02,2021,02,February,Tuesday,JNJ,Johnson & Johnson,Healthcare,Large Cap,162.21,164.91,162.16,164.23,6695984,163.89,2.75,1.2426,0.7,56.52,167.45,162.17,Below,14.2,1627.29,1.4994,Bull,Buy,1
219,2021-02-02,2021,02,February,Tuesday,PFE,Pfizer Inc.,Healthcare,Mid Cap,50.44,50.45,50.15,50.24,6767974,50.32,0.3,-0.3974,0.7,50.37,50.65,50.28,Below,33.21,223.82,0.5654,Bull,Sell,0
220,2021-02-02,2021,02,February,Tuesday,WMT,Walmart Inc.,Consumer Staples,Large Cap,139.09,139.35,138.56,139.12,5942350,138.87,0.79,0.0209,0.6,51.15,139.38,139.32,Below,18.37,1072.65,2.4815,Bull,Hold,1
221,2021-02-03,2021,02,February,Wednesday,AAPL,Apple Inc.,Technology,Large Cap,148.74,150.74,147.73,150.69,4863951,149.7,3.01,1.3107,1.3,60.44,153.26,152.29,Below,18.15,1234.55,0.4215,Bull,Buy,1
